The Mothman Prophecies (2002),West Virginia,6.4,,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities."
Tucker and Dale vs Evil (2010),West Virginia,7.5,,Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.
Wrong Turn (2003),West Virginia,6.1,,"Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate."
Wrong Turn 2: Dead End (2007),West Virginia,5.5,,A group of reality show contestants find themselves fighting for their survival against a family of hideously deformed inbred cannibals who plan to ruthlessly butcher them all.
Wrong Turn 3: Left for Dead (2009),West Virginia,4.6,,"When their transfer bus crashes in a West Virginia forest, a group of convicts and a corrections officer meet a rafter who is on the run from cannibalistic hillbillies who have murdered her friends."
Wrong Turn 4: Bloody Beginnings (2011),West Virginia,4.6,,"A group of college students gets lost in a storm during their snowmobiling trip and takes shelter in an abandoned sanitarium which, unbeknown to them, is home to three deformed cannibals."
Wrong Turn 5: Bloodlines (2012),West Virginia,4.1,,"A group of college students, on a trip to the Mountain Man Festival on Halloween in West Virginia, encounter a clan of cannibals."
Wrong Turn 6: Last Resort (2014),West Virginia,4.2,,An inheritance leads a young man and his friends to an abandoned resort inhabited by two sketchy caretakers and a clan of mutant cannibals.
30 Miles from Nowhere (2018),Wisconsin,4.3,,"When five college pals return to rural Wisconsin for their estranged friend's funeral, what begins as an uneasy reunion becomes a terrifying fight for survival."
Aswang (1994),Wisconsin,5.5,,"A young, unwed, pregnant girl is made an offer she can't refuse. Marry a rich young man with a wealthy estate to please his dying mother, and she'll be well taken care of. What she doesn't know is the family has plans to sacrifice her baby!"
Attack of the Tattie-Bogle (2017),Wisconsin,3.5,,A masked stranger attacks a group of friends at a cabin in remote Wisconsin.
Billy Club (2013),Wisconsin,5.2,,"4 friends who played Little League have reunited to pay tribute to their teammates who were murdered 15 years earlier, only to have a vengeful masked killer with a weaponized baseball bat targeting them."
Black Cadillac (2003),Wisconsin,5.7,,Three young men become terrorized in a high-speed car chase with a mysterious pursuant.
Black Creek (2017),Wisconsin,2.9,,"Returning to their family's cabin in the dark, Wisconsin woods to scatter the ashes of their father, a troubled young man and his brash sister are terrorized by signs that an ancient, Native-American spirit, awakened by a ritual murder, has marked them for death."
Blood Beat (1983),Wisconsin,4.7,,A woman who lives in deer-hunting country in rural Wisconsin is possessed by the spirit of a Japanese samurai warrior.
Blood Harvest (1987),Wisconsin,4.5,,"Jill, visiting home from college, arrives to find her parents missing, and their home vandalized. Soon, matters take a turn for the worse, when she finds herself stalked, and her friends disappearing one by one."
Blood Hook (1986),Wisconsin,4.2,,"During a local fishing contest, people are being violently dragged into the lake and killed by a giant fish hook."
Bog (1979),Wisconsin,3.1,,Dynamite fishing in a rural swamp revives a prehistoric gill monster that must have the blood of human females in order to survive.
Children of the Night (1991),Wisconsin,4.7,,A schoolteacher teams up with with a priest to stop a town being overrun by vampires.
"Clear Lake, WI (2009)",Wisconsin,3,,A group of childhood friends return to their former hometown to revisit the horrors that happened there 15 years ago.
Coven (1997),Wisconsin,5.2,,An alcoholic drug abuser reexamines his life until he nearly dies from an overdose. Then a friend convinces him to join a self-help group which turns out to be demonic.
Dahmer (2002),Wisconsin,5.6,,"Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present."
Dawn of the Dead (2004),Wisconsin,7.3,,"A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall."
Dead Weight (2012),Wisconsin,4.9,,"Charlie is traveling through the wilderness to find his girlfriend, Samantha, after civilization is destroyed by widespread biological attacks. He must try to survive while dealing with other survivors and his own emotional burdens."
Deranged (1974),Wisconsin,6.3,,"A deranged rural farmer becomes a grave robber and murderer after the death of his possessive mother, whose corpse he keeps, among others, as his companion in a decaying farmhouse."
Ed Gein (2000),Wisconsin,5.5,,"The story of Ed Gein, who dug up the corpses of over a dozen women and made things out of their remains before finally shooting two people to death and butchering their bodies like beef sides."
Ed Gein: The Butcher of Plainfield (2007),Wisconsin,3.7,,"The twisted and murderous appetites of the notorious Ed Gein, whose depredations in his small town of Plainfield come as quite a shock to his neighbors, especially Deputy Mason, whose mother Vera and girlfriend Erica have gone missing."
Family (2006),Wisconsin,7.1,,"Harold 's seemingly peaceful neighbour in a quiet American midwestern town, but, he's actually a murderous psychopath, setting a trap on a couple which has just moved in across from him."
Fever Lake (1997),Wisconsin,2.6,,"A group of teenagers drives to ""Fever Lake"" to spend the weekend in a cursed house near the lake despite warnings from the locals."
Flu Bird Horror (2008),Wisconsin,3.1,,"A group of teenagers go on a excursion to the mountains. There, they are attacked by birds infected with a lethal virus. When the teens reach a nearby village, the haunting birds start passing their virus on to all the dwellers."
Gags the Clown (2018),Wisconsin,4.7,,"An unidentified man in Green Bay, WI has captured worldwide attention for roaming the streets dressed as a clown. Many write it off as a harmless prank, others aren't so sure. When a group of friends cross paths with the clown everyone calls Gags, his true intentions are revealed."
House of the Witchdoctor (2013),Wisconsin,4.2,,"Two criminals go on a killing spree that leads them to a rural town where a group of graduate students are staying for a weekend. When they break into the Van Hooten residence, they walk into a world even darker than their own..."
Jezebeth (2011),Wisconsin,2.4,,"In the attic of an ancestral home, a devil worshiping sadist, Jezebeth Blandy, at war with God, unwittingly discovers a nineteenth century diary that details the summoning of a demon."
Lake Alice (2017),Wisconsin,3.7,,"The Thomas family goes out to their cabin in the woods to celebrate Christimas together with their daughter and her boyfriend, but their first Christmas together may be their last."
